day,TX
2013-11-13,32.75666666666669
2013-11-14,32.748333333333356
2013-11-15,32.71666666666669
2013-11-16,32.68833333333336
2013-11-17,32.62500000000003
2013-11-18,32.65500000000002
2013-11-19,32.65333333333336
2013-11-20,32.64666666666669
2013-11-21,32.598333333333365
2013-11-22,32.56000000000003
2013-11-23,32.53500000000003
2013-11-24,32.53500000000003
2013-11-25,32.46833333333336
2013-11-26,32.44833333333336
2013-11-27,32.363333333333365
2013-11-28,32.45333333333336
2013-11-29,32.51500000000003
2013-11-30,32.46333333333337
2013-12-01,32.46333333333337
2013-12-02,32.473333333333365
2013-12-03,32.436666666666696
2013-12-04,32.41000000000003
2013-12-05,32.37000000000003
2013-12-06,32.36500000000004
2013-12-07,32.29333333333337
2013-12-08,32.283333333333374
2013-12-09,32.250000000000036
2013-12-10,32.26833333333337
2013-12-11,32.35833333333338
2013-12-12,32.38000000000004
2013-12-13,32.39333333333338
2013-12-14,32.33500000000004
2013-12-15,32.26666666666671
2013-12-16,32.17500000000004
2013-12-17,32.12500000000004
2013-12-18,31.99000000000004
2013-12-19,31.871666666666705
2013-12-20,31.816666666666706
2013-12-21,31.72333333333337
2013-12-22,31.62333333333337
2013-12-23,31.550000000000033
2013-12-24,31.44333333333337
2013-12-25,31.39833333333337
2013-12-26,31.23333333333337
2013-12-27,31.216666666666704
2013-12-28,31.136666666666706
2013-12-29,31.07500000000004
2013-12-30,31.05500000000004
2013-12-31,31.001666666666704
2014-01-01,30.95333333333337
2014-01-02,30.820000000000036
2014-01-03,30.7316666666667
2014-01-04,30.7316666666667
2014-01-05,30.715000000000035
2014-01-06,30.708333333333368
2014-01-07,30.6166666666667
2014-01-08,30.566666666666702
2014-01-09,30.500000000000036
2014-01-10,30.3466666666667
2014-01-11,30.228333333333364
2014-01-12,30.13500000000003
2014-01-13,30.0116666666667
2014-01-14,30.0066666666667
2014-01-15,30.013333333333367
2014-01-16,29.99000000000003
2014-01-17,30.0316666666667
2014-01-18,30.030000000000033
2014-01-19,30.018333333333366
2014-01-20,30.075000000000035
2014-01-21,30.140000000000033
2014-01-22,30.12000000000003
2014-01-23,30.156666666666695
2014-01-24,30.178333333333363
2014-01-25,30.286666666666697
2014-01-26,30.25500000000003
2014-01-27,30.235000000000028
2014-01-28,30.193333333333364
2014-01-29,30.131666666666696
2014-01-30,30.081666666666695
2014-01-31,29.996666666666695
2014-02-01,30.058333333333362
2014-02-02,30.096666666666696
2014-02-03,30.060000000000027
2014-02-04,30.05333333333336
2014-02-05,30.04333333333336
2014-02-06,29.966666666666697
2014-02-07,29.9216666666667
2014-02-08,29.943333333333367
2014-02-09,29.991666666666696
2014-02-10,30.038333333333366
2014-02-11,30.048333333333368
2014-02-12,30.09833333333337
2014-02-13,30.066666666666706
2014-02-14,30.05500000000004
2014-02-15,30.02833333333337
2014-02-16,29.97500000000004
2014-02-17,29.963333333333374
2014-02-18,29.890000000000043
2014-02-19,29.853333333333374
2014-02-20,29.788333333333377
2014-02-21,29.743333333333382
2014-02-22,29.636666666666716
2014-02-23,29.53333333333338
2014-02-24,29.476666666666713
2014-02-25,29.406666666666716
2014-02-26,29.326666666666718
2014-02-27,29.24666666666672
2014-02-28,29.203333333333386
2014-03-01,29.178333333333388
2014-03-02,29.210000000000054
2014-03-03,29.218333333333387
2014-03-04,29.160000000000057
2014-03-05,29.133333333333386
2014-03-06,29.06666666666672
2014-03-07,29.03500000000005
2014-03-08,29.093333333333383
2014-03-09,29.111666666666718
2014-03-10,29.076666666666714
2014-03-11,29.086666666666716
2014-03-12,29.09833333333338
2014-03-13,29.140000000000047
2014-03-14,29.21833333333338
2014-03-15,29.293333333333383
2014-03-16,29.34333333333338
2014-03-17,29.391666666666712
2014-03-18,29.47166666666671
2014-03-19,29.518333333333377
2014-03-20,29.575000000000042
2014-03-21,29.576666666666707
2014-03-22,29.633333333333372
2014-03-23,29.696666666666705
2014-03-24,29.765000000000036
2014-03-25,29.851666666666702
2014-03-26,29.923333333333368
2014-03-27,30.0266666666667
2014-03-28,30.140000000000033
2014-03-29,30.2566666666667
2014-03-30,30.343333333333366
2014-03-31,30.3966666666667
2014-04-01,30.435000000000034
2014-04-02,30.4516666666667
2014-04-03,30.538333333333366
2014-04-04,30.660000000000036
2014-04-05,30.746666666666705
2014-04-06,30.786666666666704
2014-04-07,30.846666666666703
2014-04-08,30.89500000000004
2014-04-09,30.961666666666705
2014-04-10,31.03833333333337
2014-04-11,31.098333333333372
2014-04-12,31.148333333333373
2014-04-13,31.12000000000004
2014-04-14,31.045000000000037
2014-04-15,31.001666666666708
2014-04-16,31.00500000000004
2014-04-17,31.023333333333373
2014-04-18,31.050000000000043
2014-04-19,31.085000000000043
2014-04-20,31.116666666666713
2014-04-21,31.100000000000044
2014-04-22,31.103333333333378
2014-04-23,31.16166666666671
2014-04-24,31.15666666666671
2014-04-25,31.138333333333378
2014-04-26,31.13333333333338
2014-04-27,31.130000000000045
2014-04-28,31.143333333333377
2014-04-29,31.17000000000004
2014-04-30,31.17000000000004
2014-05-01,31.201666666666707
2014-05-02,31.168333333333372
2014-05-03,31.08833333333337
2014-05-04,30.9866666666667
2014-05-05,30.9816666666667
2014-05-06,30.925000000000033
2014-05-07,30.9116666666667
2014-05-08,30.9066666666667
2014-05-09,30.93333333333337
2014-05-10,30.901666666666703
2014-05-11,30.8016666666667
2014-05-12,30.760000000000037
2014-05-13,30.83833333333337
2014-05-14,30.9116666666667
2014-05-15,30.9766666666667
2014-05-16,30.9666666666667
2014-05-17,30.9616666666667
2014-05-18,30.995000000000037
2014-05-19,30.945000000000036
2014-05-20,30.955000000000034
2014-05-21,30.976666666666702
2014-05-22,31.006666666666703
2014-05-23,31.028333333333368
2014-05-24,31.03333333333337
2014-05-25,31.046666666666702
2014-05-26,31.036666666666704
2014-05-27,31.07500000000004
2014-05-28,31.078333333333372
2014-05-29,31.053333333333374
2014-05-30,31.026666666666706
2014-05-31,30.946666666666708
2014-06-01,30.946666666666708
2014-06-02,30.963333333333374
2014-06-03,30.98000000000004
2014-06-04,30.94000000000004
2014-06-05,30.96500000000004
2014-06-06,30.970000000000038
2014-06-07,30.971666666666707
2014-06-08,30.981666666666705
2014-06-09,30.93833333333337
2014-06-10,31.026666666666703
2014-06-11,31.05500000000003
2014-06-12,30.99500000000003
2014-06-13,31.013333333333367
2014-06-14,30.958333333333368
2014-06-15,30.9566666666667
2014-06-16,30.960000000000033
2014-06-17,30.95000000000003
2014-06-18,30.981666666666694
2014-06-19,31.001666666666697
2014-06-20,31.066666666666695
2014-06-21,31.02333333333336
2014-06-22,30.988333333333358
2014-06-23,30.958333333333357
2014-06-24,30.908333333333356
2014-06-25,30.950000000000024
2014-06-26,30.895000000000024
2014-06-27,30.925000000000022
2014-06-28,30.963333333333356
2014-06-29,31.013333333333357
2014-06-30,31.100000000000023
2014-07-01,31.206666666666692
2014-07-02,31.261666666666695
2014-07-03,31.251666666666697
2014-07-04,31.231666666666698
2014-07-05,31.30000000000003
2014-07-06,31.28000000000003
2014-07-07,31.263333333333364
2014-07-08,31.251666666666697
2014-07-09,31.208333333333364
2014-07-10,31.196666666666697
2014-07-11,31.161666666666697
2014-07-12,31.158333333333363
2014-07-13,31.16000000000003
2014-07-14,31.21000000000003
2014-07-15,31.283333333333363
2014-07-16,31.290000000000028
2014-07-17,31.30000000000003
2014-07-18,31.340000000000032
2014-07-19,31.356666666666698
2014-07-20,31.36000000000003
2014-07-21,31.423333333333368
2014-07-22,31.4666666666667
2014-07-23,31.57333333333337
2014-07-24,31.673333333333368
2014-07-25,31.69333333333337
2014-07-26,31.758333333333372
2014-07-27,31.821666666666708
2014-07-28,31.878333333333376
2014-07-29,31.925000000000043
2014-07-30,31.925000000000043
2014-07-31,31.918333333333372
2014-08-01,31.96333333333337
2014-08-02,32.04333333333337
2014-08-03,32.10833333333337
2014-08-04,32.09833333333337
2014-08-05,32.1566666666667
2014-08-06,32.1816666666667
2014-08-07,32.16000000000004
2014-08-08,32.28500000000004
2014-08-09,32.30333333333337
2014-08-10,32.35166666666671
2014-08-11,32.40000000000004
2014-08-12,32.40666666666671
2014-08-13,32.45666666666671
2014-08-14,32.43666666666671
2014-08-15,32.47333333333338
2014-08-16,32.50666666666671
2014-08-17,32.545000000000044
2014-08-18,32.590000000000046
2014-08-19,32.58333333333338
2014-08-20,32.593333333333376
2014-08-21,32.58333333333338
2014-08-22,32.55833333333337
2014-08-23,32.55166666666671
2014-08-24,32.58166666666671
2014-08-25,32.62333333333338
2014-08-26,32.56833333333337
2014-08-27,32.548333333333375
2014-08-28,32.54166666666671
2014-08-29,32.591666666666704
2014-08-30,32.65500000000004
2014-08-31,32.67500000000004
2014-09-01,32.6716666666667
2014-09-02,32.706666666666706
2014-09-03,32.765000000000036
2014-09-04,32.79166666666671
2014-09-05,32.83500000000004
2014-09-06,32.905000000000044
2014-09-07,32.90333333333337
2014-09-08,32.92833333333337
2014-09-09,32.91833333333337
2014-09-10,32.93500000000004
2014-09-11,32.960000000000036
2014-09-12,32.93333333333337
2014-09-13,33.000000000000036
2014-09-14,33.021666666666704
2014-09-15,33.02833333333337
2014-09-16,33.0466666666667
2014-09-17,33.09833333333337
2014-09-18,33.12000000000004
2014-09-19,33.15666666666671
2014-09-20,33.19833333333337
2014-09-21,33.260000000000034
2014-09-22,33.3366666666667
2014-09-23,33.38333333333337
2014-09-24,33.4166666666667
2014-09-25,33.5016666666667
2014-09-26,33.551666666666705
2014-09-27,33.60500000000004
2014-09-28,33.585000000000036
2014-09-29,33.555000000000035
2014-09-30,33.56500000000003
2014-10-01,33.5566666666667
2014-10-02,33.60500000000003
2014-10-03,33.638333333333364
2014-10-04,33.6716666666667
2014-10-05,33.72500000000004
2014-10-06,33.760000000000034
2014-10-07,33.8266666666667
2014-10-08,33.88333333333337
2014-10-09,33.9466666666667
2014-10-10,34.0066666666667
2014-10-11,34.048333333333375
2014-10-12,34.10833333333338
2014-10-13,34.118333333333375
2014-10-14,34.14666666666672
2014-10-15,34.17666666666671
2014-10-16,34.18333333333338
2014-10-17,34.17333333333338
2014-10-18,34.21166666666671
2014-10-19,34.258333333333375
2014-10-20,34.270000000000046
2014-10-21,34.26000000000004
2014-10-22,34.26833333333338
2014-10-23,34.26500000000005
2014-10-24,34.226666666666716
2014-10-25,34.21333333333339
2014-10-26,34.21333333333339
2014-10-27,34.220000000000056
2014-10-28,34.27000000000006
2014-10-29,34.33333333333339
2014-10-30,34.39500000000006
2014-10-31,34.52000000000006
2014-11-01,34.540000000000056
2014-11-02,34.510000000000055
2014-11-03,34.52000000000005
2014-11-04,34.47333333333338
2014-11-05,34.42166666666672
2014-11-06,34.42333333333338
2014-11-07,34.420000000000044
2014-11-08,34.353333333333374
2014-11-09,34.31833333333338
2014-11-10,34.310000000000045
2014-11-11,34.280000000000044
2014-11-12,34.170000000000044
2014-11-13,34.151666666666706
2014-11-14,34.10000000000004
2014-11-15,34.100000000000044
2014-11-16,34.07333333333337
2014-11-17,34.05000000000004
2014-11-18,33.97000000000004
2014-11-19,33.905000000000044
2014-11-20,33.861666666666714
2014-11-21,33.75333333333338
2014-11-22,33.65000000000005
2014-11-23,33.63500000000004
2014-11-24,33.58666666666671
2014-11-25,33.530000000000044
2014-11-26,33.40333333333338
2014-11-27,33.27166666666671
2014-11-28,33.11833333333338
2014-11-29,32.986666666666714
2014-11-30,32.830000000000055
2014-12-01,32.720000000000056
2014-12-02,32.663333333333384
2014-12-03,32.57666666666672
2014-12-04,32.56000000000005
2014-12-05,32.486666666666714
2014-12-06,32.39000000000005
2014-12-07,32.29666666666672
2014-12-08,32.27666666666672
2014-12-09,32.19166666666673
2014-12-10,32.076666666666725
2014-12-11,32.00333333333339
2014-12-12,31.963333333333384
2014-12-13,31.761666666666716
2014-12-14,31.68000000000005
2014-12-15,31.583333333333382
2014-12-16,31.456666666666713
2014-12-17,31.370000000000047
2014-12-18,31.30333333333338
2014-12-19,31.25833333333338
2014-12-20,31.218333333333376
2014-12-21,31.218333333333376
2014-12-22,31.145000000000046
2014-12-23,31.07833333333338
2014-12-24,31.030000000000044
2014-12-25,30.960000000000043
2014-12-26,30.990000000000045
2014-12-27,31.021666666666707
2014-12-28,30.971666666666707
2014-12-29,30.921666666666706
2014-12-30,30.86500000000004
2014-12-31,30.811666666666707
2015-01-01,30.74666666666671
2015-01-02,30.68666666666671
2015-01-03,30.593333333333373
2015-01-04,30.58000000000004
2015-01-05,30.543333333333372
2015-01-06,30.49666666666671
2015-01-07,30.433333333333373
2015-01-08,30.423333333333368
2015-01-09,30.390000000000036
2015-01-10,30.3566666666667
2015-01-11,30.380000000000038
2015-01-12,30.436666666666707
2015-01-13,30.420000000000037
2015-01-14,30.366666666666706
2015-01-15,30.293333333333372
2015-01-16,30.20666666666671
2015-01-17,30.176666666666712
2015-01-18,30.15333333333338
2015-01-19,30.09333333333338
2015-01-20,30.05333333333338
2015-01-21,30.07333333333338
2015-01-22,30.03666666666671
2015-01-23,30.01333333333338
2015-01-24,29.983333333333384
2015-01-25,29.933333333333383
2015-01-26,29.843333333333383
2015-01-27,29.860000000000053
2015-01-28,29.843333333333383
2015-01-29,29.846666666666717
2015-01-30,29.803333333333384
2015-01-31,29.813333333333382
2015-02-01,29.816666666666716
2015-02-02,29.806666666666718
2015-02-03,29.790000000000052
2015-02-04,29.766666666666715
2015-02-05,29.746666666666716
2015-02-06,29.77000000000005
2015-02-07,29.74666666666672
2015-02-08,29.743333333333386
2015-02-09,29.72333333333339
2015-02-10,29.660000000000057
2015-02-11,29.66333333333339
2015-02-12,29.676666666666726
2015-02-13,29.70000000000006
2015-02-14,29.763333333333392
2015-02-15,29.786666666666726
2015-02-16,29.74333333333339
2015-02-17,29.66666666666672
2015-02-18,29.576666666666718
2015-02-19,29.570000000000054
2015-02-20,29.60333333333339
2015-02-21,29.573333333333387
2015-02-22,29.52666666666672
2015-02-23,29.520000000000053
2015-02-24,29.48666666666672
2015-02-25,29.500000000000053
2015-02-26,29.38666666666672
2015-02-27,29.413333333333387
2015-02-28,29.430000000000053
2015-03-01,29.48666666666672
2015-03-02,29.503333333333387
2015-03-03,29.393333333333384
2015-03-04,29.33000000000005
2015-03-05,29.273333333333387
2015-03-06,29.26333333333339
2015-03-07,29.25333333333339
2015-03-08,29.243333333333393
2015-03-09,29.16000000000006
2015-03-10,29.100000000000062
2015-03-11,29.12500000000006
2015-03-12,29.17500000000006
2015-03-13,29.16500000000006
2015-03-14,29.131666666666725
2015-03-15,29.068333333333392
2015-03-16,29.03500000000006
2015-03-17,29.00500000000006
2015-03-18,29.045000000000062
2015-03-19,29.091666666666733
2015-03-20,29.185000000000066
2015-03-21,29.181666666666732
2015-03-22,29.1583333333334
2015-03-23,29.215000000000067
2015-03-24,29.281666666666734
2015-03-25,29.305000000000067
2015-03-26,29.271666666666736
2015-03-27,29.241666666666735
2015-03-28,29.281666666666737
2015-03-29,29.231666666666737
2015-03-30,29.1883333333334
2015-03-31,29.165000000000067
2015-04-01,29.1183333333334
2015-04-02,29.22500000000007
2015-04-03,29.338333333333402
2015-04-04,29.425000000000065
2015-04-05,29.448333333333395
2015-04-06,29.471666666666728
2015-04-07,29.53500000000006
2015-04-08,29.625000000000057
2015-04-09,29.635000000000055
2015-04-10,29.646666666666718
2015-04-11,29.67000000000005
2015-04-12,29.67000000000005
2015-04-13,29.696666666666715
2015-04-14,29.75333333333338
2015-04-15,29.800000000000047
2015-04-16,29.840000000000046
2015-04-17,29.77333333333338
2015-04-18,29.74333333333338
2015-04-19,29.74333333333338
2015-04-20,29.75666666666671
2015-04-21,29.753333333333376
2015-04-22,29.726666666666706
2015-04-23,29.606666666666705
2015-04-24,29.630000000000038
2015-04-25,29.73333333333337
2015-04-26,29.82333333333337
2015-04-27,29.923333333333368
2015-04-28,30.00000000000004
2015-04-29,30.063333333333375
2015-04-30,30.08666666666671
2015-05-01,30.123333333333377
2015-05-02,30.110000000000046
2015-05-03,30.11333333333338
2015-05-04,30.106666666666715
2015-05-05,30.100000000000048
2015-05-06,30.10666666666672
2015-05-07,30.076666666666718
2015-05-08,30.050000000000054
2015-05-09,30.13666666666672
2015-05-10,30.11333333333339
2015-05-11,30.093333333333394
2015-05-12,30.146666666666725
2015-05-13,30.066666666666727
2015-05-14,30.053333333333395
2015-05-15,29.96666666666673
2015-05-16,29.993333333333393
2015-05-17,29.986666666666725
2015-05-18,30.07333333333339
2015-05-19,30.14333333333339
2015-05-20,30.18000000000006
2015-05-21,30.07000000000006
2015-05-22,30.05666666666673
2015-05-23,30.186666666666728
2015-05-24,30.16666666666673
2015-05-25,30.00000000000006
2015-05-26,29.956666666666727
2015-05-27,29.89000000000006
2015-05-28,29.89333333333339
2015-05-29,29.870000000000058
2015-05-30,29.76333333333339
2015-05-31,29.61333333333339
2015-06-01,29.57666666666672
2015-06-02,29.533333333333385
2015-06-03,29.54666666666672
2015-06-04,29.600000000000055
2015-06-05,29.650000000000052
2015-06-06,29.623333333333385
2015-06-07,29.560000000000052
2015-06-08,29.560000000000052
2015-06-09,29.543333333333386
2015-06-10,29.586666666666716
2015-06-11,29.610000000000053
2015-06-12,29.563333333333386
2015-06-13,29.63666666666672
2015-06-14,29.713333333333388
2015-06-15,29.716666666666722
2015-06-16,29.846666666666724
2015-06-17,29.680000000000057
2015-06-18,29.66333333333339
2015-06-19,29.650000000000055
2015-06-20,29.80333333333339
2015-06-21,29.876666666666726
2015-06-22,29.866666666666728
2015-06-23,29.89666666666673
2015-06-24,30.090000000000067
2015-06-25,30.133333333333397
2015-06-26,30.2133333333334
2015-06-27,30.236666666666732
2015-06-28,30.26666666666673
2015-06-29,30.36666666666673
2015-06-30,30.53666666666673
2015-07-01,30.66000000000006
2015-07-02,30.673333333333396
2015-07-03,30.66666666666673
2015-07-04,30.66666666666673
2015-07-05,30.690000000000058
2015-07-06,30.793333333333393
2015-07-07,30.95333333333339
2015-07-08,30.996666666666723
2015-07-09,31.046666666666724
2015-07-10,31.060000000000056
2015-07-11,31.070000000000054
2015-07-12,31.24666666666672
2015-07-13,31.22000000000005
2015-07-14,31.253333333333384
2015-07-15,31.223333333333382
2015-07-16,31.146666666666718
2015-07-17,31.360000000000053
2015-07-18,31.350000000000048
2015-07-19,31.27000000000005
2015-07-20,31.25000000000005
2015-07-21,31.156666666666712
2015-07-22,31.163333333333377
2015-07-23,31.143333333333377
2015-07-24,31.10000000000004
2015-07-25,31.106666666666708
2015-07-26,31.11333333333338
2015-07-27,31.05333333333338
2015-07-28,31.05333333333338
2015-07-29,31.096666666666714
2015-07-30,31.16333333333338
2015-07-31,31.143333333333384
2015-08-01,31.183333333333383
2015-08-02,31.26000000000005
2015-08-03,31.26333333333338
2015-08-04,31.253333333333384
2015-08-05,31.196666666666715
2015-08-06,31.153333333333382
2015-08-07,31.146666666666718
2015-08-08,31.163333333333387
2015-08-09,31.15666666666672
2015-08-10,31.143333333333388
2015-08-11,31.143333333333388
2015-08-12,31.126666666666722
2015-08-13,31.113333333333387
2015-08-14,31.21000000000005
2015-08-15,31.283333333333385
2015-08-16,31.203333333333386
2015-08-17,31.21666666666672
2015-08-18,31.230000000000054
2015-08-19,31.21000000000005
2015-08-20,31.276666666666717
2015-08-21,31.286666666666722
2015-08-22,31.313333333333386
2015-08-23,31.35333333333339
2015-08-24,31.40666666666672
2015-08-25,31.433333333333387
2015-08-26,31.500000000000053
2015-08-27,31.503333333333387
2015-08-28,31.540000000000056
2015-08-29,31.510000000000055
2015-08-30,31.53000000000005
2015-08-31,31.54666666666672
2015-09-01,31.51000000000005
2015-09-02,31.550000000000054
2015-09-03,31.54666666666672
2015-09-04,31.633333333333386
2015-09-05,31.686666666666717
2015-09-06,31.71333333333338
2015-09-07,31.75000000000005
2015-09-08,31.78666666666671
2015-09-09,31.836666666666712
2015-09-10,31.84666666666671
2015-09-11,31.913333333333377
2015-09-12,32.020000000000046
2015-09-13,32.111666666666714
2015-09-14,32.17833333333338
2015-09-15,32.281666666666716
2015-09-16,32.34833333333338
2015-09-17,32.49500000000005
2015-09-18,32.62166666666671
2015-09-19,32.685000000000045
2015-09-20,32.72166666666671
2015-09-21,32.76833333333337
2015-09-22,32.79500000000004
2015-09-23,32.771666666666704
2015-09-24,32.801666666666705
2015-09-25,32.81833333333337
2015-09-26,32.871666666666705
2015-09-27,32.8616666666667
2015-09-28,32.8916666666667
2015-09-29,32.901666666666706
2015-09-30,32.93833333333337
2015-10-01,32.955000000000034
2015-10-02,32.9316666666667
2015-10-03,32.941666666666706
2015-10-04,32.90500000000004
2015-10-05,32.90500000000004
2015-10-06,32.945000000000036
2015-10-07,32.9516666666667
2015-10-08,32.955000000000034
2015-10-09,32.945000000000036
2015-10-10,32.94833333333337
2015-10-11,32.975000000000044
2015-10-12,32.93166666666671
2015-10-13,32.84666666666671
2015-10-14,32.820000000000036
2015-10-15,32.78000000000004
2015-10-16,32.75333333333337
2015-10-17,32.72666666666671
2015-10-18,32.70000000000004
2015-10-19,32.70000000000004
2015-10-20,32.72666666666671
2015-10-21,32.75000000000004
2015-10-22,32.79000000000005
2015-10-23,32.846666666666714
2015-10-24,32.88333333333338
2015-10-25,32.906666666666716
2015-10-26,32.90000000000005
2015-10-27,32.94333333333338
2015-10-28,32.92000000000005
2015-10-29,32.903333333333386
2015-10-30,32.916666666666714
2015-10-31,32.94333333333338
2015-11-01,32.95333333333338
2015-11-02,32.98000000000005
2015-11-03,32.99000000000005
2015-11-04,32.98666666666672
2015-11-05,32.95333333333339
2015-11-06,32.940000000000055
2015-11-07,32.92000000000005
2015-11-08,32.906666666666716
2015-11-09,32.92333333333338
2015-11-10,32.906666666666716
2015-11-11,32.88333333333338
2015-11-12,32.86666666666672
2015-11-13,32.85000000000005
2015-11-14,32.830000000000055
2015-11-15,32.803333333333384
2015-11-16,32.76666666666672
2015-11-17,32.71666666666672
2015-11-18,32.67666666666672
2015-11-19,32.68166666666672
2015-11-20,32.671666666666724
2015-11-21,32.62166666666672
2015-11-22,32.58166666666672
2015-11-23,32.528333333333386
2015-11-24,32.46500000000005
2015-11-25,32.43833333333339
2015-11-26,32.37500000000005
2015-11-27,32.348333333333386
2015-11-28,32.33500000000005
2015-11-29,32.30166666666672
2015-11-30,32.28166666666672
2015-12-01,32.248333333333385
2015-12-02,32.19833333333339
2015-12-03,32.04500000000005
2015-12-04,31.998333333333385
2015-12-05,31.92500000000005
2015-12-06,31.851666666666713
2015-12-07,31.82500000000005
2015-12-08,31.79500000000005
2015-12-09,31.741666666666717
2015-12-10,31.691666666666716
2015-12-11,31.668333333333383
2015-12-12,31.628333333333384
2015-12-13,31.608333333333384
2015-12-14,31.608333333333384
2015-12-15,31.621666666666716
2015-12-16,31.618333333333382
2015-12-17,31.618333333333382
2015-12-18,31.595000000000045
2015-12-19,31.500000000000046
2015-12-20,31.25666666666671
2015-12-21,31.133333333333375
2015-12-22,31.050000000000043
2015-12-23,30.983333333333373
2015-12-24,30.953333333333376
2015-12-25,30.878333333333376
2015-12-26,30.86166666666671
2015-12-27,30.786666666666708
2015-12-28,30.74000000000004
2015-12-29,30.63500000000004
2015-12-30,30.581666666666706
2015-12-31,30.506666666666707
2016-01-01,30.413333333333373
2016-01-02,30.40500000000004
2016-01-03,30.363333333333376
2016-01-04,30.328333333333376
2016-01-05,30.33333333333338
2016-01-06,30.293333333333376
2016-01-07,30.23833333333338
2016-01-08,30.210000000000047
2016-01-09,30.186666666666714
2016-01-10,30.20333333333338
2016-01-11,30.23333333333338
2016-01-12,30.243333333333382
2016-01-13,30.251666666666715
2016-01-14,30.19333333333338
2016-01-15,30.20000000000005
2016-01-16,30.201666666666714
2016-01-17,30.201666666666714
2016-01-18,30.171666666666717
2016-01-19,30.308333333333383
2016-01-20,30.36500000000005
2016-01-21,30.398333333333383
2016-01-22,30.430000000000053
2016-01-23,30.450000000000053
2016-01-24,30.49166666666672
2016-01-25,30.45666666666672
2016-01-26,30.465000000000053
2016-01-27,30.478333333333392
2016-01-28,30.49833333333339
2016-01-29,30.48833333333339
2016-01-30,30.45666666666672
2016-01-31,30.480000000000054
2016-02-01,30.500000000000053
2016-02-02,30.498333333333388
2016-02-03,30.430000000000053
2016-02-04,30.428333333333384
2016-02-05,30.44500000000005
2016-02-06,30.468333333333383
2016-02-07,30.43000000000005
2016-02-08,30.41333333333338
2016-02-09,30.33833333333338
2016-02-10,30.301666666666716
2016-02-11,30.200000000000045
2016-02-12,30.153333333333375
2016-02-13,30.145000000000042
2016-02-14,30.043333333333372
2016-02-15,30.021666666666707
2016-02-16,30.01000000000004
2016-02-17,30.041666666666707
2016-02-18,30.05166666666671
2016-02-19,29.986666666666704
2016-02-20,29.931666666666707
2016-02-21,29.901666666666706
2016-02-22,29.786666666666704
2016-02-23,29.78833333333337
2016-02-24,29.77333333333337
2016-02-25,29.776666666666703
2016-02-26,29.755000000000035
2016-02-27,29.7616666666667
2016-02-28,29.698333333333366
2016-02-29,29.800000000000033
2016-03-01,29.860000000000035
2016-03-02,29.975000000000033
2016-03-03,30.028333333333368
2016-03-04,30.16333333333337
2016-03-05,30.15333333333337
2016-03-06,30.180000000000042
2016-03-07,30.20000000000004
2016-03-08,30.263333333333374
2016-03-09,30.338333333333374
2016-03-10,30.38666666666671
2016-03-11,30.356666666666708
2016-03-12,30.325000000000045
2016-03-13,30.271666666666714
2016-03-14,30.233333333333384
2016-03-15,30.353333333333385
2016-03-16,30.37000000000005
2016-03-17,30.39166666666672
2016-03-18,30.393333333333384
2016-03-19,30.42166666666672
2016-03-20,30.493333333333386
2016-03-21,30.576666666666718
2016-03-22,30.60166666666672
2016-03-23,30.706666666666717
2016-03-24,30.698333333333384
2016-03-25,30.718333333333383
2016-03-26,30.721666666666717
2016-03-27,30.695000000000054
2016-03-28,30.676666666666723
2016-03-29,30.68166666666672
2016-03-30,30.605000000000054
2016-03-31,30.561666666666717
2016-04-01,30.46000000000005
2016-04-02,30.44666666666672
2016-04-03,30.39500000000005
2016-04-04,30.43000000000005
2016-04-05,30.410000000000046
2016-04-06,30.42000000000005
2016-04-07,30.441666666666716
2016-04-08,30.436666666666717
2016-04-09,30.475000000000048
2016-04-10,30.52000000000005
2016-04-11,30.56833333333338
2016-04-12,30.533333333333378
2016-04-13,30.566666666666713
2016-04-14,30.475000000000044
2016-04-15,30.49833333333338
2016-04-16,30.540000000000045
2016-04-17,30.59333333333338
2016-04-18,30.591666666666715
2016-04-19,30.653333333333382
2016-04-20,30.661666666666715
2016-04-21,30.628333333333384
2016-04-22,30.59500000000005
2016-04-23,30.57500000000005
2016-04-24,30.580000000000048
2016-04-25,30.596666666666714
2016-04-26,30.68500000000005
2016-04-27,30.75000000000005
2016-04-28,30.82166666666672
2016-04-29,30.89166666666672
2016-04-30,30.81166666666672
2016-05-01,30.805000000000053
2016-05-02,30.823333333333384
2016-05-03,30.906666666666716
2016-05-04,30.925000000000054
2016-05-05,30.981666666666722
2016-05-06,30.988333333333387
2016-05-07,30.933333333333387
2016-05-08,30.933333333333387
2016-05-09,30.838333333333384
2016-05-10,30.83000000000005
2016-05-11,30.908333333333385
2016-05-12,31.003333333333387
2016-05-13,31.09166666666672
2016-05-14,31.215000000000053
2016-05-15,31.188333333333386
2016-05-16,31.165000000000052
2016-05-17,31.098333333333382
2016-05-18,31.073333333333384
2016-05-19,31.025000000000052
2016-05-20,31.000000000000053
2016-05-21,31.04666666666672
2016-05-22,31.13500000000005
2016-05-23,31.220000000000052
2016-05-24,31.22333333333339
2016-05-25,31.278333333333386
2016-05-26,31.300000000000054
2016-05-27,31.30166666666672
2016-05-28,31.17000000000005
2016-05-29,31.146666666666714
2016-05-30,31.243333333333382
2016-05-31,31.280000000000047
2016-06-01,31.280000000000047
2016-06-02,31.218333333333383
